10,4,1,387,1561,624,969,199,660,1204,260,2687,176,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
4,4,1,387,1561,624,969,199,660,1204,260,2687,176,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
1,1,1,387,1561,624,969,199,660,1204,260,2687,176,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
387,387,387,387,1561,624,969,199,660,1204,260,2687,176,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
1561,1561,1561,1561,1561,624,969,199,660,1204,260,2687,176,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
624,624,624,624,624,624,969,199,660,1204,260,2687,176,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
969,969,969,969,969,969,969,199,660,1204,260,2687,176,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
199,199,199,199,199,199,199,199,660,1204,260,2687,176,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
660,660,660,660,660,660,660,660,660,1204,260,2687,176,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,260,2687,176,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
260,260,260,260,260,260,260,260,260,260,260,2687,176,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
2687,2687,2687,2687,2687,2687,2687,2687,2687,2687,2687,2687,176,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
176,176,176,176,176,176,176,176,176,176,176,176,176,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
483,483,483,483,483,483,483,483,483,483,483,483,483,483,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,278,17,730,66,2,1,11,7,32,27,1,2,1,0
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,17,730,66,2,1,11,7,32,27,1,2,1,0
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,730,66,2,1,11,7,32,27,1,2,1,0
730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,66,2,1,11,7,32,27,1,2,1,0
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,2,1,11,7,32,27,1,2,1,0
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,11,7,32,27,1,2,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,7,32,27,1,2,1,0
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,32,27,1,2,1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,32,27,1,2,1,0
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,27,1,2,1,0
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1,2,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
